transaction_id,customer_id,amount,status,failure_reason,attempt_count,previous_success_rate,days_since_last_payment,payment_method,customer_type,timestamp,recovery_status
TX18302,CUST894,44247.8,FAILED,BANK_DECLINE,2,0.77,12,UPI,RETURNING,01-08-2026 08:56,PENDING
TX18303,CUST510,25325.54,SUCCESS,NONE,2,0.91,4,CREDIT_CARD,RETURNING,10-01-2026 06:19,NOT_REQUIRED
TX18304,CUST208,35675.24,SUCCESS,NONE,2,0.98,31,UPI,NEW,07-05-2026 05:04,NOT_REQUIRED
TX18305,CUST776,10339.72,SUCCESS,NONE,1,0.69,17,WALLET,RETURNING,21-05-2026 14:46,NOT_REQUIRED
TX18306,CUST646,21418.19,SUCCESS,NONE,3,0.87,36,UPI,NEW,16-04-2026 19:22,NOT_REQUIRED
TX18307,CUST611,2322.85,FAILED,INSUFFICIENT_FUNDS,2,0.74,14,DEBIT_CARD,NEW,15-06-2026 02:44,PENDING
TX18308,CUST568,6758.89,SUCCESS,NONE,1,0.51,30,WALLET,RETURNING,19-08-2026 10:20,NOT_REQUIRED
TX18309,CUST464,47407.87,SUCCESS,NONE,1,0.75,18,NET_BANKING,NEW,18-08-2026 19:58,NOT_REQUIRED
TX18310,CUST222,45484.95,ABANDONED,UNKNOWN,1,0.73,53,DEBIT_CARD,NEW,17-06-2026 00:35,PENDING
TX18311,CUST412,7405.58,SUCCESS,NONE,1,0.72,17,DEBIT_CARD,RETURNING,05-07-2026 03:07,NOT_REQUIRED
TX18312,CUST498,7585.42,SUCCESS,NONE,1,0.98,19,UPI,NEW,13-05-2026 14:53,NOT_REQUIRED
TX18313,CUST715,27061.48,SUCCESS,NONE,3,0.75,10,WALLET,NEW,21-07-2026 08:14,NOT_REQUIRED
TX18314,CUST382,43437.66,FAILED,NETWORK_ERROR,3,0.9,3,WALLET,NEW,12-06-2026 15:48,PENDING
TX18315,CUST182,8974.06,FAILED,CARD_EXPIRED,3,0.47,32,UPI,RETURNING,16-06-2026 22:59,PENDING
TX18316,CUST923,32562.6,SUCCESS,NONE,1,0.6,43,NET_BANKING,NEW,23-03-2026 22:58,NOT_REQUIRED
TX18317,CUST735,48029.4,SUCCESS,NONE,1,0.84,14,CREDIT_CARD,RETURNING,07-06-2026 00:36,NOT_REQUIRED
TX18318,CUST669,27183.65,SUCCESS,NONE,1,0.63,53,DEBIT_CARD,NEW,19-05-2026 11:58,NOT_REQUIRED
TX18319,CUST991,8247,FAILED,NETWORK_ERROR,3,0.82,56,NET_BANKING,NEW,18-04-2026 00:17,PENDING
TX18320,CUST834,19749.32,SUCCESS,NONE,2,0.43,50,CREDIT_CARD,NEW,06-01-2026 23:46,NOT_REQUIRED
TX18321,CUST646,2393.18,ABANDONED,UNKNOWN,3,0.54,49,CREDIT_CARD,NEW,02-06-2026 23:09,PENDING
TX18322,CUST975,49237.37,FAILED,CARD_EXPIRED,3,0.66,46,CREDIT_CARD,RETURNING,05-02-2026 09:12,PENDING
TX18323,CUST105,38623.54,SUCCESS,NONE,1,0.61,9,DEBIT_CARD,NEW,29-05-2026 17:18,NOT_REQUIRED
TX18324,CUST471,33514.03,SUCCESS,NONE,1,0.84,24,DEBIT_CARD,NEW,23-01-2026 13:06,NOT_REQUIRED
TX18325,CUST844,23076.44,SUCCESS,NONE,2,0.42,56,UPI,NEW,06-03-2026 08:35,NOT_REQUIRED
TX18326,CUST634,39137.6,SUCCESS,NONE,1,0.48,59,WALLET,RETURNING,04-02-2026 09:13,NOT_REQUIRED
TX18327,CUST322,41184.65,SUCCESS,NONE,1,0.47,25,CREDIT_CARD,RETURNING,11-03-2026 00:03,NOT_REQUIRED
TX18328,CUST994,38507.18,FAILED,UNKNOWN,2,0.8,29,CREDIT_CARD,RETURNING,24-05-2026 23:16,PENDING
TX18329,CUST442,32494.69,FAILED,INSUFFICIENT_FUNDS,3,0.55,20,DEBIT_CARD,RETURNING,12-07-2026 09:12,PENDING
TX18330,CUST350,3518.32,FAILED,BANK_DECLINE,2,0.97,52,UPI,NEW,13-02-2026 23:57,PENDING
TX18331,CUST737,47069.28,ABANDONED,UNKNOWN,3,0.64,0,DEBIT_CARD,RETURNING,23-01-2026 02:49,PENDING
TX18332,CUST245,31860.47,FAILED,CARD_EXPIRED,2,0.55,18,UPI,RETURNING,30-01-2026 23:26,PENDING
TX18333,CUST724,9737.72,SUCCESS,NONE,2,0.44,38,DEBIT_CARD,NEW,04-06-2026 02:36,NOT_REQUIRED
TX18334,CUST628,32342.24,FAILED,UNKNOWN,2,0.56,17,WALLET,NEW,02-05-2026 12:45,PENDING
TX18335,CUST366,49703.3,SUCCESS,NONE,1,0.67,16,NET_BANKING,NEW,03-02-2026 10:39,NOT_REQUIRED
TX18336,CUST228,6612.98,SUCCESS,NONE,3,0.67,46,NET_BANKING,NEW,09-08-2026 04:53,NOT_REQUIRED
TX18337,CUST729,44135.44,FAILED,CARD_EXPIRED,2,0.49,33,CREDIT_CARD,RETURNING,25-05-2026 21:54,PENDING
TX18338,CUST284,1328.67,ABANDONED,UNKNOWN,3,0.92,22,NET_BANKING,NEW,06-04-2026 17:12,PENDING
TX18339,CUST369,42120.08,FAILED,NETWORK_ERROR,2,0.46,37,NET_BANKING,NEW,21-04-2026 05:07,PENDING
TX18340,CUST172,37920.96,SUCCESS,NONE,2,0.68,11,CREDIT_CARD,RETURNING,29-06-2026 16:46,NOT_REQUIRED
TX18341,CUST875,46422.5,FAILED,BANK_DECLINE,2,0.67,8,CREDIT_CARD,NEW,02-01-2026 23:49,PENDING
TX18342,CUST211,3662.36,SUCCESS,NONE,1,0.67,54,CREDIT_CARD,RETURNING,13-02-2026 00:14,NOT_REQUIRED
TX18343,CUST111,21970.39,ABANDONED,UNKNOWN,2,0.92,24,WALLET,RETURNING,15-05-2026 10:55,PENDING
TX18344,CUST167,35411.87,SUCCESS,NONE,2,0.83,7,UPI,RETURNING,25-05-2026 06:39,NOT_REQUIRED
TX18345,CUST474,40732.64,SUCCESS,NONE,2,0.49,45,NET_BANKING,NEW,18-02-2026 12:34,NOT_REQUIRED
TX18346,CUST783,14600.59,FAILED,NETWORK_ERROR,1,0.53,49,CREDIT_CARD,NEW,01-08-2026 00:12,PENDING
TX18347,CUST700,49316.52,SUCCESS,NONE,1,0.76,52,NET_BANKING,RETURNING,08-08-2026 12:00,NOT_REQUIRED
TX18348,CUST789,26626.1,SUCCESS,NONE,2,0.96,32,DEBIT_CARD,NEW,28-03-2026 18:04,NOT_REQUIRED
TX18349,CUST289,10400.04,SUCCESS,NONE,1,0.92,52,NET_BANKING,RETURNING,16-07-2026 21:07,NOT_REQUIRED
TX18350,CUST667,16777.99,FAILED,CARD_EXPIRED,3,0.72,4,DEBIT_CARD,RETURNING,02-05-2026 02:48,PENDING
TX18351,CUST200,24385.22,FAILED,UNKNOWN,2,0.42,0,UPI,NEW,03-07-2026 15:15,PENDING
TX18352,CUST272,46519.54,ABANDONED,UNKNOWN,2,0.87,5,NET_BANKING,RETURNING,02-02-2026 22:03,PENDING
TX18353,CUST269,16738.96,SUCCESS,NONE,2,0.7,43,WALLET,RETURNING,29-04-2026 16:58,NOT_REQUIRED
TX18354,CUST128,2284.02,SUCCESS,NONE,1,1,46,DEBIT_CARD,RETURNING,16-04-2026 08:10,NOT_REQUIRED
TX18355,CUST213,15495.15,SUCCESS,NONE,3,0.86,15,CREDIT_CARD,RETURNING,26-05-2026 13:06,NOT_REQUIRED
TX18356,CUST810,10300.16,SUCCESS,NONE,2,0.58,39,UPI,RETURNING,17-02-2026 18:01,NOT_REQUIRED
TX18357,CUST426,27648.64,SUCCESS,NONE,3,0.9,0,CREDIT_CARD,RETURNING,01-03-2026 04:22,NOT_REQUIRED
TX18358,CUST393,21445.38,SUCCESS,NONE,3,0.95,34,NET_BANKING,NEW,09-07-2026 22:48,NOT_REQUIRED
TX18359,CUST864,28625.02,SUCCESS,NONE,2,0.67,32,UPI,NEW,26-04-2026 00:24,NOT_REQUIRED
TX18360,CUST733,46021.67,SUCCESS,NONE,2,0.74,2,DEBIT_CARD,RETURNING,25-04-2026 00:07,NOT_REQUIRED
TX18361,CUST355,31965.04,SUCCESS,NONE,3,0.41,40,WALLET,RETURNING,25-07-2026 18:13,NOT_REQUIRED
TX18362,CUST177,27233.43,SUCCESS,NONE,2,0.8,25,WALLET,NEW,10-08-2026 02:50,NOT_REQUIRED
TX18363,CUST259,8956.27,FAILED,NETWORK_ERROR,2,0.75,8,UPI,RETURNING,07-05-2026 12:12,PENDING
TX18364,CUST787,21141.15,SUCCESS,NONE,2,0.63,33,DEBIT_CARD,RETURNING,21-04-2026 21:23,NOT_REQUIRED
TX18365,CUST575,46538.72,ABANDONED,UNKNOWN,3,0.96,55,WALLET,RETURNING,06-04-2026 13:33,PENDING
TX18366,CUST389,40945.12,SUCCESS,NONE,3,0.47,40,NET_BANKING,RETURNING,07-03-2026 06:18,NOT_REQUIRED
TX18367,CUST124,29830.55,SUCCESS,NONE,2,0.85,48,DEBIT_CARD,RETURNING,21-06-2026 01:42,NOT_REQUIRED
TX18368,CUST615,445.59,SUCCESS,NONE,2,0.94,5,DEBIT_CARD,NEW,22-07-2026 04:42,NOT_REQUIRED
TX18369,CUST359,22956.03,SUCCESS,NONE,2,0.56,3,UPI,RETURNING,05-05-2026 17:21,NOT_REQUIRED
TX18370,CUST509,32841,FAILED,UNKNOWN,1,0.95,50,WALLET,NEW,20-05-2026 06:21,PENDING
TX18371,CUST294,37465.01,SUCCESS,NONE,3,0.43,1,CREDIT_CARD,NEW,17-05-2026 03:05,NOT_REQUIRED
TX18372,CUST677,19280.86,SUCCESS,NONE,1,0.93,47,CREDIT_CARD,RETURNING,17-04-2026 21:29,NOT_REQUIRED
TX18373,CUST210,44148.37,SUCCESS,NONE,2,0.76,48,WALLET,NEW,22-06-2026 17:57,NOT_REQUIRED
TX18374,CUST980,26321.22,SUCCESS,NONE,2,0.6,15,NET_BANKING,RETURNING,07-01-2026 14:59,NOT_REQUIRED
TX18375,CUST470,35575.15,FAILED,UNKNOWN,2,0.93,59,UPI,RETURNING,30-04-2026 13:37,PENDING
TX18376,CUST318,26757.63,SUCCESS,NONE,2,0.91,1,DEBIT_CARD,RETURNING,31-03-2026 23:54,NOT_REQUIRED
TX18377,CUST293,43833.51,SUCCESS,NONE,3,0.92,13,NET_BANKING,NEW,21-07-2026 04:48,NOT_REQUIRED
TX18378,CUST163,13207.86,SUCCESS,NONE,3,0.95,47,NET_BANKING,RETURNING,23-05-2026 10:57,NOT_REQUIRED
TX18379,CUST260,44455.61,FAILED,NETWORK_ERROR,3,0.9,32,WALLET,NEW,21-02-2026 18:22,PENDING
TX18380,CUST923,34259.62,SUCCESS,NONE,1,0.54,54,DEBIT_CARD,NEW,18-08-2026 09:46,NOT_REQUIRED
TX18381,CUST602,16047.11,SUCCESS,NONE,1,0.46,35,WALLET,RETURNING,07-08-2026 21:10,NOT_REQUIRED
TX18382,CUST840,26571.28,SUCCESS,NONE,3,0.72,42,DEBIT_CARD,RETURNING,12-03-2026 14:58,NOT_REQUIRED
TX18383,CUST841,20793.46,FAILED,CARD_EXPIRED,2,0.87,19,NET_BANKING,RETURNING,14-08-2026 23:28,PENDING
TX18384,CUST445,30359.5,SUCCESS,NONE,1,0.88,8,WALLET,NEW,17-05-2026 13:37,NOT_REQUIRED
TX18385,CUST473,24153.03,FAILED,BANK_DECLINE,2,0.93,59,WALLET,NEW,30-03-2026 05:10,PENDING
TX18386,CUST157,441.84,ABANDONED,UNKNOWN,2,0.69,38,DEBIT_CARD,RETURNING,31-03-2026 04:55,PENDING
TX18387,CUST934,15845.03,SUCCESS,NONE,3,0.83,24,NET_BANKING,NEW,27-04-2026 19:21,NOT_REQUIRED
TX18388,CUST453,33754.11,SUCCESS,NONE,1,0.41,46,UPI,NEW,22-02-2026 03:45,NOT_REQUIRED
TX18389,CUST817,12449.9,SUCCESS,NONE,2,0.72,32,DEBIT_CARD,RETURNING,18-04-2026 16:00,NOT_REQUIRED
TX18390,CUST660,39557.91,SUCCESS,NONE,1,0.85,13,UPI,NEW,01-02-2026 18:08,NOT_REQUIRED
TX18391,CUST233,13229.5,ABANDONED,UNKNOWN,3,0.66,31,WALLET,NEW,02-02-2026 23:01,PENDING
TX18392,CUST108,44726.95,SUCCESS,NONE,1,0.88,0,UPI,RETURNING,03-04-2026 02:41,NOT_REQUIRED
TX18393,CUST240,16529.88,SUCCESS,NONE,3,0.76,25,WALLET,RETURNING,14-02-2026 15:59,NOT_REQUIRED
TX18394,CUST727,1628.68,SUCCESS,NONE,3,0.6,10,WALLET,RETURNING,05-08-2026 09:38,NOT_REQUIRED
TX18395,CUST477,35063.49,ABANDONED,UNKNOWN,3,0.69,40,CREDIT_CARD,NEW,15-03-2026 14:22,PENDING
TX18396,CUST751,1600.48,SUCCESS,NONE,2,0.95,20,CREDIT_CARD,NEW,09-07-2026 10:07,NOT_REQUIRED
TX18397,CUST265,21103.22,SUCCESS,NONE,3,0.94,41,CREDIT_CARD,RETURNING,13-04-2026 02:59,NOT_REQUIRED
TX18398,CUST617,21384.09,ABANDONED,UNKNOWN,1,0.42,52,UPI,NEW,18-08-2026 12:36,PENDING
TX18399,CUST457,27779.68,SUCCESS,NONE,2,0.52,12,DEBIT_CARD,NEW,11-04-2026 18:44,NOT_REQUIRED
TX18400,CUST660,32999.68,SUCCESS,NONE,2,0.62,17,CREDIT_CARD,RETURNING,06-05-2026 00:50,NOT_REQUIRED
TX18401,CUST291,8983.72,SUCCESS,NONE,2,0.93,13,NET_BANKING,NEW,08-05-2026 05:10,NOT_REQUIRED
TX18402,CUST890,6237.55,SUCCESS,NONE,2,0.6,30,UPI,NEW,01-07-2026 00:28,NOT_REQUIRED
TX18403,CUST581,12297.52,ABANDONED,UNKNOWN,2,0.53,11,DEBIT_CARD,RETURNING,15-06-2026 19:24,PENDING
TX18404,CUST806,45996.72,SUCCESS,NONE,3,0.45,23,DEBIT_CARD,NEW,23-01-2026 21:53,NOT_REQUIRED
TX18405,CUST177,3771.7,SUCCESS,NONE,3,0.74,57,DEBIT_CARD,NEW,25-02-2026 02:57,NOT_REQUIRED
TX18406,CUST338,13183.69,FAILED,CARD_EXPIRED,2,0.59,9,NET_BANKING,RETURNING,26-06-2026 04:30,PENDING
TX18407,CUST125,5034.28,SUCCESS,NONE,3,0.76,11,CREDIT_CARD,RETURNING,21-07-2026 05:27,NOT_REQUIRED
TX18408,CUST568,17495.35,SUCCESS,NONE,1,0.42,56,UPI,NEW,10-04-2026 00:39,NOT_REQUIRED
TX18409,CUST861,38559.34,SUCCESS,NONE,1,0.64,48,WALLET,NEW,15-03-2026 08:05,NOT_REQUIRED
TX18410,CUST750,20573.15,SUCCESS,NONE,2,0.87,24,CREDIT_CARD,RETURNING,10-03-2026 07:13,NOT_REQUIRED
TX18411,CUST465,39491.78,SUCCESS,NONE,2,0.43,16,CREDIT_CARD,NEW,05-08-2026 18:35,NOT_REQUIRED
TX18412,CUST433,25258.76,SUCCESS,NONE,1,0.6,53,UPI,RETURNING,20-02-2026 20:40,NOT_REQUIRED
TX18413,CUST298,29973.59,SUCCESS,NONE,2,0.51,54,WALLET,NEW,09-04-2026 16:55,NOT_REQUIRED
TX18414,CUST877,15698.26,FAILED,INSUFFICIENT_FUNDS,2,0.44,28,DEBIT_CARD,RETURNING,03-04-2026 19:28,PENDING
TX18415,CUST104,22767.65,FAILED,BANK_DECLINE,2,0.96,37,DEBIT_CARD,RETURNING,23-02-2026 00:09,PENDING
TX18416,CUST468,32062.37,SUCCESS,NONE,1,0.91,21,WALLET,RETURNING,01-08-2026 05:00,NOT_REQUIRED
TX18417,CUST779,1396.35,SUCCESS,NONE,3,0.95,58,WALLET,RETURNING,27-05-2026 11:54,NOT_REQUIRED
TX18418,CUST897,30898.74,FAILED,NETWORK_ERROR,2,0.7,38,DEBIT_CARD,RETURNING,30-04-2026 18:04,PENDING
TX18419,CUST996,41774.49,SUCCESS,NONE,2,0.83,12,WALLET,NEW,20-08-2026 22:50,NOT_REQUIRED
TX18420,CUST439,16499.08,SUCCESS,NONE,3,0.8,15,WALLET,NEW,01-03-2026 12:24,NOT_REQUIRED
TX18421,CUST207,2855.43,SUCCESS,NONE,2,0.5,21,DEBIT_CARD,RETURNING,01-06-2026 01:24,NOT_REQUIRED
TX18422,CUST373,17973.46,SUCCESS,NONE,3,0.71,38,CREDIT_CARD,RETURNING,21-07-2026 07:54,NOT_REQUIRED
TX18423,CUST541,32634.3,SUCCESS,NONE,1,0.69,7,NET_BANKING,NEW,21-05-2026 06:26,NOT_REQUIRED
TX18424,CUST441,41250.7,SUCCESS,NONE,1,0.91,42,DEBIT_CARD,RETURNING,15-08-2026 08:20,NOT_REQUIRED
TX18425,CUST632,21979.3,ABANDONED,UNKNOWN,1,0.6,2,WALLET,RETURNING,28-02-2026 22:53,PENDING
TX18426,CUST612,15021.37,FAILED,CARD_EXPIRED,2,0.67,40,DEBIT_CARD,NEW,17-02-2026 09:56,PENDING
TX18427,CUST343,40921.12,SUCCESS,NONE,3,0.92,14,WALLET,RETURNING,18-06-2026 14:20,NOT_REQUIRED
TX18428,CUST164,42839.28,SUCCESS,NONE,3,0.82,53,CREDIT_CARD,NEW,18-03-2026 19:19,NOT_REQUIRED
TX18429,CUST890,40389.78,ABANDONED,UNKNOWN,2,0.81,50,NET_BANKING,RETURNING,18-08-2026 06:30,PENDING
TX18430,CUST501,936.78,SUCCESS,NONE,1,0.53,45,WALLET,RETURNING,20-02-2026 17:09,NOT_REQUIRED
TX18431,CUST105,34973.79,FAILED,LIMIT_EXCEEDED,2,0.61,59,WALLET,RETURNING,16-08-2026 23:17,PENDING
TX18432,CUST786,27104.37,ABANDONED,UNKNOWN,1,0.98,20,CREDIT_CARD,NEW,11-08-2026 21:14,PENDING
TX18433,CUST997,25957.45,SUCCESS,NONE,2,0.6,35,WALLET,RETURNING,08-03-2026 09:24,NOT_REQUIRED
TX18434,CUST515,7701.35,SUCCESS,NONE,1,0.95,39,WALLET,NEW,30-05-2026 08:45,NOT_REQUIRED
TX18435,CUST236,11539.95,FAILED,LIMIT_EXCEEDED,3,0.46,15,NET_BANKING,RETURNING,28-07-2026 06:45,PENDING
TX18436,CUST683,23368.65,SUCCESS,NONE,3,0.89,5,UPI,NEW,18-04-2026 02:20,NOT_REQUIRED
TX18437,CUST236,33156.37,FAILED,LIMIT_EXCEEDED,1,0.94,42,DEBIT_CARD,RETURNING,29-05-2026 17:22,PENDING
TX18438,CUST707,43820.24,FAILED,UNKNOWN,1,0.79,5,UPI,RETURNING,05-01-2026 18:03,PENDING
TX18439,CUST134,35541.62,SUCCESS,NONE,3,0.72,55,DEBIT_CARD,RETURNING,25-04-2026 20:26,NOT_REQUIRED
TX18440,CUST205,130.79,FAILED,UNKNOWN,2,0.97,24,UPI,RETURNING,04-01-2026 20:16,PENDING
TX18441,CUST327,5955.62,SUCCESS,NONE,1,0.45,33,WALLET,NEW,04-03-2026 20:05,NOT_REQUIRED
TX18442,CUST439,44660.55,SUCCESS,NONE,3,0.43,14,NET_BANKING,NEW,25-06-2026 17:37,NOT_REQUIRED
TX18443,CUST742,25367.58,SUCCESS,NONE,2,0.57,1,UPI,NEW,12-02-2026 06:18,NOT_REQUIRED
TX18444,CUST309,18062.86,SUCCESS,NONE,2,0.52,13,UPI,NEW,10-01-2026 04:16,NOT_REQUIRED
TX18445,CUST588,17870.37,SUCCESS,NONE,1,0.61,26,NET_BANKING,RETURNING,24-07-2026 07:37,NOT_REQUIRED
TX18446,CUST546,16534.66,SUCCESS,NONE,3,0.79,13,UPI,NEW,13-01-2026 10:52,NOT_REQUIRED
TX18447,CUST922,8336.23,SUCCESS,NONE,2,0.64,4,WALLET,RETURNING,06-01-2026 04:14,NOT_REQUIRED
TX18448,CUST788,35438.26,SUCCESS,NONE,1,0.7,27,DEBIT_CARD,NEW,29-06-2026 20:37,NOT_REQUIRED
TX18449,CUST246,44144.5,SUCCESS,NONE,1,0.49,40,DEBIT_CARD,RETURNING,14-02-2026 19:24,NOT_REQUIRED
TX18450,CUST706,7011.34,ABANDONED,UNKNOWN,3,0.85,58,WALLET,NEW,26-06-2026 01:16,PENDING
TX18451,CUST289,3104.12,ABANDONED,UNKNOWN,2,0.45,55,CREDIT_CARD,NEW,25-01-2026 15:23,PENDING
TX18452,CUST463,2591.89,SUCCESS,NONE,3,0.42,4,WALLET,NEW,12-03-2026 10:47,NOT_REQUIRED
TX18453,CUST288,44593.4,SUCCESS,NONE,2,0.83,29,WALLET,RETURNING,10-06-2026 05:33,NOT_REQUIRED
TX18454,CUST680,15774.9,SUCCESS,NONE,1,0.62,12,DEBIT_CARD,NEW,09-03-2026 05:00,NOT_REQUIRED
TX18455,CUST137,9813.98,ABANDONED,UNKNOWN,3,0.74,14,CREDIT_CARD,RETURNING,19-03-2026 16:04,PENDING
TX18456,CUST989,1943.11,SUCCESS,NONE,3,0.64,14,UPI,RETURNING,11-07-2026 21:47,NOT_REQUIRED
TX18457,CUST362,11678.91,SUCCESS,NONE,1,0.54,13,NET_BANKING,NEW,19-06-2026 21:27,NOT_REQUIRED
TX18458,CUST707,12056.43,SUCCESS,NONE,3,0.83,59,UPI,RETURNING,21-01-2026 00:22,NOT_REQUIRED
TX18459,CUST977,49197.67,SUCCESS,NONE,1,0.93,34,DEBIT_CARD,NEW,25-04-2026 03:21,NOT_REQUIRED
TX18460,CUST426,11517.57,FAILED,UNKNOWN,1,0.91,5,DEBIT_CARD,NEW,12-06-2026 08:35,PENDING
TX18461,CUST748,41555.15,SUCCESS,NONE,2,0.6,3,WALLET,NEW,24-02-2026 20:04,NOT_REQUIRED
TX18462,CUST527,43201.44,SUCCESS,NONE,1,0.86,52,UPI,NEW,13-07-2026 11:42,NOT_REQUIRED
TX18463,CUST248,5968.06,FAILED,INSUFFICIENT_FUNDS,2,0.64,0,UPI,NEW,01-02-2026 07:48,PENDING
TX18464,CUST515,36933.82,SUCCESS,NONE,2,0.5,8,UPI,NEW,04-02-2026 23:58,NOT_REQUIRED
TX18465,CUST878,12340.05,SUCCESS,NONE,1,0.94,39,WALLET,NEW,01-06-2026 03:25,NOT_REQUIRED
TX18466,CUST170,48292.84,FAILED,BANK_DECLINE,1,0.97,16,NET_BANKING,RETURNING,29-06-2026 18:53,PENDING
TX18467,CUST881,8163.5,SUCCESS,NONE,2,0.99,29,WALLET,RETURNING,10-08-2026 16:10,NOT_REQUIRED
TX18468,CUST822,41773.7,SUCCESS,NONE,3,0.51,2,WALLET,NEW,05-08-2026 03:10,NOT_REQUIRED
TX18469,CUST559,32968.21,SUCCESS,NONE,2,0.55,47,UPI,RETURNING,18-03-2026 12:47,NOT_REQUIRED
TX18470,CUST821,18329.32,ABANDONED,UNKNOWN,1,0.59,44,DEBIT_CARD,RETURNING,15-07-2026 14:17,PENDING
TX18471,CUST723,29477.31,SUCCESS,NONE,3,0.97,60,CREDIT_CARD,NEW,12-07-2026 20:52,NOT_REQUIRED
TX18472,CUST577,22462.31,SUCCESS,NONE,1,0.67,18,NET_BANKING,NEW,05-01-2026 17:04,NOT_REQUIRED
TX18473,CUST421,13127.46,SUCCESS,NONE,2,0.51,57,WALLET,RETURNING,12-02-2026 19:05,NOT_REQUIRED
TX18474,CUST296,1076.01,SUCCESS,NONE,1,0.85,8,WALLET,NEW,16-01-2026 10:37,NOT_REQUIRED
TX18475,CUST477,1428.44,SUCCESS,NONE,2,0.69,1,DEBIT_CARD,RETURNING,25-01-2026 23:47,NOT_REQUIRED
TX18476,CUST473,12149.7,SUCCESS,NONE,2,0.85,58,DEBIT_CARD,NEW,25-04-2026 23:18,NOT_REQUIRED
TX18477,CUST162,34871.08,FAILED,BANK_DECLINE,1,0.71,17,WALLET,RETURNING,03-04-2026 11:18,PENDING
TX18478,CUST544,2885.25,SUCCESS,NONE,1,0.98,55,NET_BANKING,NEW,22-05-2026 02:24,NOT_REQUIRED
TX18479,CUST864,47056.5,SUCCESS,NONE,1,0.42,36,NET_BANKING,RETURNING,14-04-2026 15:14,NOT_REQUIRED
TX18480,CUST739,27838.03,SUCCESS,NONE,1,0.64,49,NET_BANKING,RETURNING,20-02-2026 15:12,NOT_REQUIRED
TX18481,CUST253,10768.77,SUCCESS,NONE,2,0.57,50,UPI,RETURNING,16-08-2026 15:25,NOT_REQUIRED
TX18482,CUST918,28605.3,FAILED,NETWORK_ERROR,1,0.45,17,UPI,NEW,21-06-2026 13:25,PENDING
TX18483,CUST373,28218.97,ABANDONED,UNKNOWN,3,0.84,32,UPI,NEW,04-01-2026 08:26,PENDING
TX18484,CUST628,18808.86,FAILED,BANK_DECLINE,3,0.46,33,NET_BANKING,NEW,11-06-2026 05:45,PENDING
TX18485,CUST857,18782.93,SUCCESS,NONE,3,0.61,22,CREDIT_CARD,NEW,18-07-2026 18:22,NOT_REQUIRED
TX18486,CUST811,32379.36,SUCCESS,NONE,3,0.91,39,CREDIT_CARD,NEW,01-01-2026 00:58,NOT_REQUIRED
TX18487,CUST223,14905.12,SUCCESS,NONE,2,0.92,54,CREDIT_CARD,RETURNING,26-07-2026 00:17,NOT_REQUIRED
TX18488,CUST532,4228.72,ABANDONED,UNKNOWN,1,0.7,8,CREDIT_CARD,RETURNING,29-03-2026 14:09,PENDING
TX18489,CUST597,43116.4,SUCCESS,NONE,2,0.41,46,DEBIT_CARD,NEW,15-05-2026 06:06,NOT_REQUIRED
TX18490,CUST746,8231.82,FAILED,NETWORK_ERROR,3,0.64,26,NET_BANKING,NEW,04-03-2026 16:38,PENDING
TX18491,CUST192,41051.26,FAILED,LIMIT_EXCEEDED,2,0.49,18,UPI,RETURNING,18-05-2026 05:04,PENDING
TX18492,CUST605,34588.99,SUCCESS,NONE,1,0.61,2,UPI,NEW,08-03-2026 17:29,NOT_REQUIRED
TX18493,CUST240,44776.11,SUCCESS,NONE,1,0.83,56,UPI,NEW,27-05-2026 08:09,NOT_REQUIRED
TX18494,CUST586,5261.29,SUCCESS,NONE,1,0.58,32,CREDIT_CARD,NEW,27-02-2026 12:25,NOT_REQUIRED
TX18495,CUST335,35192.37,FAILED,LIMIT_EXCEEDED,1,0.46,16,UPI,NEW,10-08-2026 01:21,PENDING
TX18496,CUST885,18200.25,FAILED,BANK_DECLINE,2,0.7,33,NET_BANKING,RETURNING,12-08-2026 13:25,PENDING
TX18497,CUST942,19872.02,ABANDONED,UNKNOWN,1,0.72,51,NET_BANKING,RETURNING,21-07-2026 16:16,PENDING
TX18498,CUST695,26152.86,SUCCESS,NONE,2,0.88,4,CREDIT_CARD,NEW,07-02-2026 13:24,NOT_REQUIRED
TX18499,CUST855,48093.3,SUCCESS,NONE,1,0.42,57,CREDIT_CARD,RETURNING,13-08-2026 19:46,NOT_REQUIRED
TX18500,CUST913,38130.51,FAILED,BANK_DECLINE,3,0.62,12,DEBIT_CARD,RETURNING,03-05-2026 14:58,PENDING
TX18501,CUST816,34720.42,SUCCESS,NONE,2,0.72,20,DEBIT_CARD,NEW,10-03-2026 03:37,NOT_REQUIRED
TX18502,CUST349,44845.22,ABANDONED,UNKNOWN,2,0.46,29,DEBIT_CARD,NEW,25-01-2026 01:32,PENDING
TX18503,CUST992,10846.06,SUCCESS,NONE,3,0.58,30,DEBIT_CARD,RETURNING,27-06-2026 00:39,NOT_REQUIRED
TX18504,CUST273,37240.18,SUCCESS,NONE,1,0.96,11,UPI,NEW,18-03-2026 02:13,NOT_REQUIRED
TX18505,CUST326,6737.37,SUCCESS,NONE,3,0.75,59,WALLET,NEW,22-04-2026 02:57,NOT_REQUIRED
TX18506,CUST249,3259.93,SUCCESS,NONE,1,0.75,45,DEBIT_CARD,NEW,22-02-2026 00:08,NOT_REQUIRED
